,gene,slope,intercept,r_value,r_squared,p_value,std_err
5709,LYPD6B,-0.007532742207081684,9.369071449059428,-0.009245237799911023,8.54744219769036e-05,0.9254241630533708,0.0802782404290702
5710,LYPD8,0.25820015215511305,7.863608461247421,0.5675061557723416,0.3220632368395013,2.744252825379352e-10,0.036911517272970804
5711,LYPLA1,-0.3689189307612441,13.593847008314803,-0.30623516054883787,0.0937799735563725,0.0014875111097669362,0.112998870805125
5712,LYPLA2,0.547780030167815,5.95592621126479,0.2996760003824808,0.08980570520524064,0.001898216290486954,0.1718314575382976
5713,LYPLAL1,0.13329721534681152,8.343881851513714,0.13740785114136686,0.018880917555288035,0.16217410863645892,0.0946785891997636
5714,LYRM1,-0.10432719807153772,10.305352096294273,-0.1237737539098402,0.015319942156933683,0.2084044757485269,0.08241342054093637
5715,LYRM2,0.4872128538765618,6.467515402197472,0.23559217970475774,0.05550367513803886,0.01554775868162096,0.19803383192045204
5716,LYRM4,-0.15168735030369362,10.477365908488778,-0.1894421385315663,0.035888323851413155,0.05292501710005191,0.0774671959680509
5717,LYRM5,0.2023607396995132,7.511122145615348,0.1639882706504319,0.026892152910919304,0.09460293736106998,0.11994312153646487
5718,LYRM7,0.4283925864590593,6.423220743106321,0.3230364422614003,0.10435254302890302,0.0007763234330736874,0.1236631669065335
5719,LYRM9,0.16395395651128553,8.785862676888598,0.10650032374127925,0.01134231895699729,0.27955529030977233,0.15082569442799107
5720,LYSMD2,-0.10335569987015136,10.24121288521619,-0.0949392943848719,0.00901346961829737,0.3353613002707203,0.10678338800393303
5721,LYSMD3,0.4468062026489963,5.591422912690145,0.3273595190781911,0.10716425473110457,0.0006527025286938671,0.1270753725716759
5722,LYSMD4,-0.28942003581719306,10.396077289620257,-0.1669615320968579,0.027876153200130115,0.08869201937157963,0.16840475801538737
5723,LYST,0.04444441076605043,9.151316382685378,0.05199457759379267,0.0027034360991569266,0.5983570006304797,0.0841109711655589
5724,LYVE1,0.13510405198784387,8.867492473078734,0.3220183675278125,0.10369582902527733,0.0008083916809547035,0.039137837592484154
5725,LYZ,-0.11341734118547464,10.627819311867912,-0.308803339353279,0.0953595023957364,0.0013500208600067298,0.034420476201364125
5726,LZIC,0.4740100282104065,6.3060179374994405,0.3875848571539346,0.15022202149503588,4.409903162434637e-05,0.11108485505200327
5727,LZTFL1,-0.41099708186097383,12.15512154529953,-0.4043277599089474,0.16348093743298744,1.8886505665962196e-05,0.09160611967512386
5728,LZTR1,-0.35149507116918177,10.909490143802948,-0.2753887321092704,0.07583895377275149,0.004464740167509923,0.12090055375495967
5729,LZTS2,-0.27626121558636973,10.468725531375853,-0.15400143353155155,0.02371644152977289,0.11675803138070272,0.17464836742142542
5730,LZTS3,-0.32716633739414364,11.6701649538255,-0.4766724401039445,0.22721661515464855,2.7423806257972884e-07,0.059450956296312585
5731,M6PR,-0.543221604441482,13.99200284334913,-0.47600771073336334,0.22658334067761732,2.864247034409464e-07,0.09888973088306403
5732,MAB21L2,0.05255081169702341,9.099484015482593,0.1417914129955968,0.0201048047992879,0.1490660853771319,0.036149367242664106
5733,MAB21L3,0.09772267678371341,8.995202683987538,0.14801464732644165,0.0219083358231709,0.13184749605468601,0.06433715112465967
5734,MACC1,-0.34627457459347777,11.130447227974695,-0.6462772228704404,0.4176742488011289,9.649547506826605e-14,0.040287112356793955
5735,MACF1,-0.30082872584586556,11.231441432603189,-0.3961091401037595,0.1569024508737398,2.8800912210880826e-05,0.06871075831353024
5736,MACROD1,-0.04945761871349508,9.719538597695019,-0.07553869367826611,0.005706094242618921,0.44375319347110787,0.06432836427332043
5737,MACROD2,0.07460452439851978,9.04802619656204,0.09087975478739707,0.008259129830217421,0.3565271377175927,0.080552405252272
5738,MAD2L1,-0.27726062396534484,11.20383044784548,-0.3968941881228154,0.1575249965656688,2.7676411759272174e-05,0.06317908858528926
5739,MAD2L1BP,0.4667885159966535,5.723965418873206,0.319750989165636,0.10224069507240266,0.0008842080368917723,0.1362917636544056
5740,MAD2L2,-0.20608048997751502,10.779929452246584,-0.3164195229358854,0.10012131449497329,0.0010074290600283228,0.06087612177499773
5741,MADD,0.012646865640520475,9.279759831040375,0.008144791106360892,6.633762216625548e-05,0.93427966548334,0.15299242786751496
5742,MAF,0.1427140114166792,8.432834950769225,0.24905055012524305,0.0620261765176862,0.010408233020513745,0.05468344350682919
5743,MAF1,-0.27037189779127535,11.463280356174735,-0.1636005334122609,0.026765134532776298,0.09539617619757958,0.16064494018245776
5744,MAFB,-0.0034045850010724645,9.376262794334767,-0.00489749994012776,2.398550566355141e-05,0.9604538968350254,0.06849611211820039
5745,MAFF,-0.21665573922622813,10.973420781331132,-0.27014749336540633,0.07297966817161226,0.005318698891815189,0.0760843392177524
5746,MAFG,-0.1967325422563934,10.244905182334225,-0.14719451574030848,0.02166622546402392,0.1340255835821614,0.1302595237586834
5747,MAFK,-0.1371060338124291,10.328795149016848,-0.1685893955371899,0.028422384287595068,0.08558227367514593,0.07898533276268092
5748,MAGED1,-0.3339551666464607,12.515852337356883,-0.3095835880026043,0.09584199796056626,0.0013105984920921685,0.10106802761237589
5749,MAGED2,-0.22064701072202467,11.000907090808054,-0.24154740940746122,0.05834515099145569,0.013051155959266985,0.08734195834410378
5750,MAGEE1,-0.4328443701418494,10.672793919856066,-0.2743710711496372,0.07527948468379929,0.004620273216808575,0.14947896717459183
5751,MAGEF1,-0.45477231204713015,11.948612721457867,-0.3615292300064678,0.1307033841490695,0.00015111580048085145,0.11556224801873878
5752,MAGEH1,0.11082251717498766,8.61756593993454,0.1938916086763791,0.03759395591511413,0.04749436561419151,0.05524965302651601
5753,MAGI1,0.03555841254749078,9.159333366343493,0.03664464987163656,0.0013428303642148336,0.7105438723639924,0.09554795307274737
5754,MAGI2,0.1455366722762147,8.809420384053743,0.18951321386114275,0.03591525822797923,0.052834412978273,0.07429711260856901
5755,MAGI2-AS3,-0.08799589371026859,9.659901692568894,-0.12597280939586328,0.0158691487070865,0.2003717973536462,0.06827998271299768
5756,MAGI3,0.1980612994393168,7.999044950739069,0.31927055370030194,0.10193368646009739,0.0009010841062279301,0.05792637472793542
5757,MAGOH2,0.24780276178697344,8.206874017824159,0.15199118105072457,0.023101319117194135,0.12166805050016519,0.15877930690338699
5758,MAGOHB,-0.19134810101685784,10.577954364613483,-0.2509070345882186,0.06295434000585354,0.009831690921210957,0.07273996425738827
5759,MAGT1,0.05078872401481497,8.89508988236399,0.034466725227068826,0.0011879551478782627,0.7270481252783411,0.14510773165611598
5760,MAK16,-0.5117809626965493,13.409243320754097,-0.5118631426365199,0.2620038767897343,2.394029011264438e-08,0.08463279740085924
5761,MAL,0.2259250015214053,8.638906879327216,0.21944890721303073,0.04815782287699337,0.024496170383998463,0.0989679857719972
